@relation average_ratings_original

@attribute movieId numeric
@attribute rating numeric
@attribute 'Average Rating' numeric

@data
5847,3,3
5850,0.5,0.5
5853,3.166667,3
5854,4,4
5857,1,1
5859,2.5,2.5
5864,0.5,0.5
5866,5,5
5867,3.5,3.5
5868,4,4
5869,4,4
5872,3.096774,3
5873,3.5,3.5
5874,1.75,1.5
5875,2,2
5876,3.95,4
5878,3.90625,4
5879,2,2
5880,0.75,0.5
5881,2.4375,2.5
5882,3,3
5883,2,2
5888,4.5,4.5
5891,3,3
5893,3.666667,4
5899,4,4
5900,2.388889,2.5
5901,2.5,2.5
5902,3.77381,4
5903,3.728571,4
5909,2.5,2.5
5910,1,1
5913,3,3
5914,4.25,4.5
5915,4.25,4.5
5917,1.5,1.5
5918,3,3
5923,2.75,2.5
5926,3,3
5927,2.5,2.5
5932,3.833333,4
5933,4,4
5936,3,3
5938,2.25,2
5940,3.4,3.5
5941,2,2
5942,2.5,2.5
5943,2.533333,2.5
5944,2.95,3
5945,3.25,3.5
5947,3.75,4
5949,3.833333,4
5952,4.06117,4
5954,3.574074,3.5
5955,3.625,3.5
5956,3.671429,4
5957,2.566667,2.5
5958,2,2
5959,3.375,3.5
5960,5,5
5961,3.5,3.5
5962,1.75,1.5
5963,3.5,3.5
5965,3,3
5966,2.5,2.5
5968,3.5,3.5
5969,2,2
5970,3.6,3.5
5971,4.230769,4.5
5980,3.5,3.5
5981,4,4
5985,3,3
5986,3.25,3.5
5989,3.969697,4
5991,3.647059,3.5
5992,3.833333,4
5993,3,3
5994,3.5,3.5
5995,4.131148,4.5
6000,3,3
6001,4,4
6003,3.625,3.5
6005,4.25,4.5
6006,1,1
6008,3.5,3.5
6012,1,1
6013,1.375,1
6014,1,1
6016,4.297101,4.5
6021,4.5,4.5
6022,4,4
6025,3.5,3.5
6027,3.333333,3.5
6031,3.25,3.5
6032,4.25,4.5
6033,5,5
6035,4.5,4.5
6037,3,3
6039,3.5,3.5
6040,1.666667,1.5
6042,4,4
6047,3.5,3.5
6051,3.5,3.5
6056,4,4
6057,1.833333,1.5
6058,2.444444,2.5
6059,3.071429,3
6060,2.75,2.5
6062,3.8,4
6063,4.25,4.5
6064,3.5,3.5
6073,4,4
6077,4.5,4.5
6078,3.25,3.5
6084,3,3
6091,3.5,3.5
6092,2,2
6093,4.125,4.5
6095,2.75,2.5
6096,3,3
6100,2.5,2.5
6101,4,4
6103,2,2
6104,3.95,4
6105,3,3
6107,5,5
6109,0.5,0.5
6114,3.5,3.5
6115,2.833333,3
6116,4.5,4.5
6121,4.5,4.5
6122,4.5,4.5
6123,4,4
6124,3,3
6125,4,4
6126,4,4
6127,2.25,2
6132,3.5,3.5
6133,4.5,4.5
6140,3.5,3.5
6143,2,2
6148,3,3
6154,1,1
6155,3.133333,3
6156,3.2,3
6157,2.482143,2.5
6159,1.5,1.5
6162,2,2
6163,5,5
6166,4,4
6170,3.4,3.5
6178,3.5,3.5
6180,2,2
6182,4,4
6183,3.5,3.5
6184,4.1,4
6185,2,2
6186,2,2
6187,4.333333,4.5
6188,3.5,3.5
6195,4,4
6197,3.5,3.5
6198,3.5,3.5
6201,3.5,3.5
6203,2,2
6204,2.5,2.5
6207,4,4
6211,4.25,4.5
6212,2.642857,2.5
6213,3.285714,3.5
6214,3.916667,4
6215,3.833333,4
6216,3.7,4
6218,3.390244,3.5
6219,2.75,2.5
6223,2.833333,3
6225,3,3
6227,2.5,2.5
6228,3.25,3.5
6230,3.5,3.5
6231,3.5,3.5
6232,3.833333,4
6233,2.75,2.5
6234,3,3
6235,4,4
6237,3.666667,4
6238,2.833333,3
6239,3,3
6240,3,3
6242,3.346154,3.5
6243,3,3
6244,4.25,4.5
6245,3.25,3.5
6247,4,4
6249,2,2
6250,2.333333,2.5
6252,1.875,2
6254,4.1,4
6256,3.5,3.5
6257,1.5,1.5
6260,3.25,3.5
6261,4,4
6263,2.9,3
6264,2.5,2.5
6265,3,3
6266,4.5,4.5
6268,3,3
6269,4.142857,4.5
6271,4.166667,4.5
6273,4.833333,5
6276,3,3
6279,4,4
6281,3.410714,3.5
6283,3.6875,4
6284,0.5,0.5
6286,4.125,4.5
6287,2.347826,2.5
6290,2.75,2.5
6291,3.3,3.5
6294,2.875,3
6295,4,4
6296,3.52381,3.5
6297,3.1875,3
6298,0.5,0.5
6299,3.666667,4
6300,2,2
6301,3,3
6302,1,1
6303,3.333333,3.5
6305,3.25,3.5
6306,4,4
6308,2.75,2.5
6314,2.25,2
6315,1.75,1.5
6316,3.2,3
6318,2.5,2.5
6322,2.833333,3
6323,3.608696,3.5
6327,4,4
6329,2,2
6331,3.875,4
6332,5,5
6333,3.617284,3.5
6335,1.5,1.5
6337,3.833333,4
6338,2.25,2
6339,4,4
6341,3.5,3.5
6342,5,5
6344,3.5,3.5
6345,3.2,3
6348,2,2
6349,2,2
6350,4.068182,4
6355,3.75,4
6356,3.5,3.5
6357,3.166667,3
6358,3.833333,4
6365,3.268293,3.5
6367,2.888889,3
6368,4.5,4.5
6369,5,5
6370,3.833333,4
6373,3.1,3
6375,4.75,5
6377,3.803279,4
6378,3.527273,3.5
6379,2.75,2.5
6380,4.045455,4
6383,1.916667,2
6384,3.5,3.5
6385,3.704545,4
6386,3.5,3.5
6387,4,4
6390,3.75,4
6395,2.666667,2.5
6400,3.25,3.5
6404,3.5,3.5
6405,4.5,4.5
6408,3,3
6410,3,3
6412,3.75,4
6413,3.5,3.5
6414,3.5,3.5
6415,1.5,1.5
6416,3.5,3.5
6419,4.5,4.5
6422,3.333333,3.5
6423,3.75,4
6424,1.25,1
6425,1,1
6426,4,4
6427,4,4
6428,2.7,2.5
6429,3.5,3.5
6431,3,3
6432,3.5,3.5
6433,3.833333,4
6436,3.583333,3.5
6440,3.934783,4
6442,3.5,3.5
6446,3.5,3.5
6447,4.5,4.5
6448,3.333333,3.5
6449,4,4
6450,2.833333,3
6452,3.9,4
6454,3.5,3.5
6458,3,3
6460,4,4
6461,4.4,4.5
6464,2.25,2
6465,4.5,4.5
6466,3.25,3.5
6467,4,4
6468,2.5,2.5
6470,3,3
6473,3.75,4
6474,2,2
6476,3,3
6477,3.333333,3.5
6480,3.625,3.5
6482,1.25,1
6484,3.5,3.5
6493,3.25,3.5
6498,2,2
6502,3.807692,4
6503,2.020833,2
6506,4,4
6509,4,4
6513,3,3
6514,0.5,0.5
6516,4,4
6518,3,3
6521,2.5,2.5
6522,3,3
6525,2.833333,3
6527,3.5,3.5
6528,3.5,3.5
6530,4.125,4.5
6531,1,1
6533,3.6,3.5
6534,2.375,2.5
6535,2.166667,2
6536,4.5,4.5
6537,3,3
6538,3.7,4
6539,3.85461,4
6541,2.85,3
6547,1,1
6548,3.181818,3
6550,2.5,2.5
6552,3.85,4
6559,4,4
6561,3.875,4
6562,3.5,3.5
6564,2.583333,2.5
6565,3.82,4
6566,0.5,0.5
6568,2.75,2.5
6571,4,4
6579,3,3
6582,3.166667,3
6584,2.833333,3
6585,2,2
6586,3,3
6587,1,1
6591,3.833333,4
6592,2.666667,2.5
6593,2.428571,2.5
6595,2.45,2.5
6596,2.875,3
6598,5,5
6599,3.5,3.5
6600,1,1
6602,4,4
6603,3,3
6609,3.25,3.5
6611,4.5,4.5
6612,4.1,4
6613,2.25,2
6615,2.166667,2
6617,3.833333,4
6618,3.6875,4
6620,3.647059,3.5
6624,2,2
6628,3,3
6629,3.5,3.5
6630,4,4
6636,3.75,4
6638,3.125,3
6639,4.25,4.5
6641,3.666667,4
6643,4.25,4.5
6644,0.5,0.5
6645,3,3
6646,3.333333,3.5
6650,4.1,4
6658,2.4,2.5
6659,3.423077,3.5
6662,3.833333,4
6663,3.6875,4
6664,3.5,3.5
6665,3.5,3.5
6666,4.111111,4.5
6669,4.75,5
6671,0.5,0.5
6676,3,3
6678,2.333333,2.5
6679,3.5,3.5
6684,2.5,2.5
6686,2.166667,2
6690,3.5,3.5
6695,1.5,1.5
6703,3.5,3.5
6706,2,2
6707,2.5,2.5
6708,3.75,4
6709,3.15,3
6710,3.333333,3.5
6711,3.817647,4
6713,3.833333,4
6718,4,4
6721,3.75,4
6722,3.75,4
6723,3.5,3.5
6724,3.916667,4
6725,5,5
6728,2.5,2.5
6730,3.5,3.5
6731,3.25,3.5
6732,4.25,4.5
6735,3.25,3.5
6739,2.5,2.5
6743,3.6,3.5
6744,3.25,3.5
6748,3,3
6751,0.5,0.5
6753,3.4,3.5
6754,3.190476,3
6755,3.277778,3.5
6757,4,4
6760,3.5,3.5
6762,4,4
6763,2.166667,2
6764,3.25,3.5
6765,3.333333,3.5
6768,3.75,4
6769,5,5
6770,4.25,4.5
6771,1,1
6772,2.5,2.5
6773,3.923077,4
6774,3.785714,4
6776,4.375,4.5
6777,3.944444,4
6779,3.75,4
6780,4.25,4.5
6782,4,4
6783,4,4
6785,3.2,3
6786,3.75,4
6787,4.125,4.5
6788,2.25,2
6790,3.625,3.5
6791,3.8,4
6793,3.125,3
6794,2.166667,2
6796,3.981481,4
6797,2.25,2
6798,3,3
6800,3,3
6803,4,4
6806,3,3
6807,4.054054,4
6808,2.375,2.5
6810,2.333333,2.5
6811,2.875,3
6812,2.5,2.5
6813,2.25,2
6814,3,3
6816,4,4
6818,4.25,4.5
6820,3,3
6822,3,3
6826,1,1
6827,2.5,2.5
6828,4,4
6829,4,4
6832,3.125,3
6835,4,4
6840,3.5,3.5
6850,3.166667,3
6851,3.5,3.5
6852,4.125,4.5
6856,3.5,3.5
6857,3.363636,3.5
6858,3.25,3.5
6862,3.5,3.5
6863,3.529412,3.5
6864,3.75,4
6867,3.576923,3.5
6868,3.833333,4
6869,4.125,4.5
6870,3.619565,3.5
6872,0.5,0.5
6873,3.107143,3
6874,3.81982,4
6875,1,1
6877,4,4
6879,3.2,3
6880,2.666667,2.5
6881,3.55,3.5
6883,4.5,4.5
6884,4,4
6885,1,1
6887,3,3
6888,2.416667,2.5
6889,2.4,2.5
6890,3.35,3.5
6892,2.5,2.5
6893,3.357143,3.5
6896,3.5,3.5
6898,4,4
6902,3.833333,4
6906,2.5,2.5
6909,3.75,4
6918,5,5
6920,4.5,4.5
6927,3.25,3.5
6930,3.5,3.5
6932,3.75,4
6934,3.037037,3
6935,3.833333,4
6936,3.166667,3
6940,4,4
6942,3.581818,3.5
6944,3.136364,3
6945,3.666667,4
6947,3.455882,3.5
6950,2.5,2.5
6951,2.333333,2.5
6952,3.333333,3.5
6953,3.316667,3.5
6954,4.25,4.5
6957,3.5,3.5
6958,2.5,2.5
6959,4,4
6961,3.25,3.5
6963,4,4
6964,3.5,3.5
6966,3.5,3.5
6970,3.5,3.5
6971,4,4
6974,4.1,4
6975,3.8,4
6977,3.25,3.5
6978,3.3,3.5
6979,3.621212,3.5
6981,2.5,2.5
6982,3.166667,3
6983,3.5,3.5
6985,4.3,4.5
6986,4.1,4
6987,4,4
6989,3.166667,3
6990,4,4
6991,3.5,3.5
6992,3,3
6993,3.8,4
6995,1,1
6996,2.2,2
6997,3,3
6999,3.5,3.5
7000,2.9,3
7001,3.5,3.5
7002,4.5,4.5
7003,3,3
7004,2.884615,3
7005,1.5,1.5
7007,3.333333,3.5
7008,2.9,3
7009,3,3
7010,3.75,4
7011,3.5,3.5
7012,2,2
7013,3.95,4
7016,1,1
7017,3,3
7018,3,3
7020,4,4
7022,3.769231,4
7023,3,3
7024,4,4
7025,4,4
7026,2,2
7027,3.9,4
7028,4,4
7029,3,3
7034,3.7,4
7036,2.875,3
7038,3.666667,4
7040,3.5,3.5
7042,2.5,2.5
7043,4.25,4.5
7044,3.416667,3.5
7045,3.5,3.5
7046,2.857143,3
7048,4,4
7050,3.5,3.5
7051,4,4
7055,3.5,3.5
7056,3.875,4
7058,3,3
7059,3.5,3.5
7060,3.0625,3
7061,3.833333,4
7062,3.5,3.5
7063,4.333333,4.5
7064,3.857143,4
7065,3,3
7067,3,3
7068,3.25,3.5
7069,4.25,4.5
7070,3.75,4
7071,3.25,3.5
7072,4,4
7073,3.8,4
7074,4.5,4.5
7075,4.5,4.5
7076,2.833333,3
7078,3.5,3.5
7079,3.5,3.5
7080,3.5,3.5
7081,5,5
7082,4,4
7083,2.5,2.5
7084,3.625,3.5
7085,3.5,3.5
7086,3,3
7087,5,5
7088,4.25,4.5
7089,4.083333,4
7090,3.863636,4
7091,4.111111,4.5
7093,0.5,0.5
7095,2.5,2.5
7096,4,4
7099,4.1,4
7101,3,3
7102,2.375,2.5
7104,2.625,2.5
7107,3.333333,3.5
7108,1.5,1.5
7110,3,3
7111,4.5,4.5
7115,3.75,4
7116,4.7,5
7117,3,3
7121,3.75,4
7122,3.75,4
7123,3.75,4
7125,3.5,3.5
7126,4.5,4.5
7130,4,4
7131,3.5,3.5
7132,4,4
7135,3.625,3.5
7136,4.25,4.5
7137,4,4
7139,3.852941,4
7142,3,3
7143,3.644444,3.5
7147,3.827273,4
7149,3.208333,3.5
7150,2.3,2
7151,3.75,4
7152,4,4
7153,4.127841,4.5
7154,3.4375,3.5
7155,3.25,3.5
7156,4,4
7158,3.3,3.5
7160,3.5625,3.5
7161,2.571429,2.5
7162,3.28125,3.5
7163,2.95,3
7164,3.333333,3.5
7165,3.5,3.5
7171,3,3
7172,4,4
7173,2.346154,2.5
7177,4,4
7178,3.5,3.5
7179,4,4
7180,4,4
7182,3,3
7186,3.5,3.5
7189,1.5,1.5
7190,4,4
7192,2,2
7193,3.5,3.5
7195,3.5,3.5
7196,3,3
7198,3,3
7199,1,1
7204,0.5,0.5
7206,4,4
7207,3,3
7208,5,5
7209,3.666667,4
7210,3.833333,4
7211,4.5,4.5
7212,4,4
7215,4,4
7216,3.166667,3
7217,3.75,4
7219,4,4
7222,3,3
7223,3.166667,3
7228,2.5,2.5
7234,3.9,4
7235,4,4
7236,3,3
7238,4,4
7245,1,1
7247,3.4,3.5
7248,3,3
7250,2,2
7254,3.46875,3.5
7255,2.357143,2.5
7256,4.2,4.5
7257,2.25,2
7258,1.5,1.5
7260,5,5
7263,3.863636,4
7265,3.833333,4
7266,3.25,3.5
7272,2.5,2.5
7282,0.5,0.5
7283,1.75,1.5
7285,3.9375,4
7293,3.275862,3.5
7294,2.166667,2
7299,4,4
7300,4,4
7302,5,5
7303,3.5,3.5
7305,2.5,2.5
7307,4,4
7308,3.25,3.5
7309,4,4
7311,3,3
7312,0.5,0.5
7315,2,2
7316,2.666667,2.5
7317,3.1875,3
7318,3.041667,3
7319,3,3
7320,4,4
7323,3.714286,4
7324,3.5,3.5
7325,2.5,2.5
7327,3.833333,4
7334,3.166667,3
7340,4.5,4.5
7343,1.5,1.5
7346,3.269231,3.5
7347,3.166667,3
7348,3.357143,3.5
7349,4.5,4.5
7352,4,4
7354,3,3
7355,5,5
7357,3.75,4
7358,2.5,2.5
7360,3.4,3.5
7361,4.122642,4.5
7362,3.375,3.5
7366,2.166667,2
7367,2.5,2.5
7369,2.25,2
7371,3.875,4
7372,3,3
7373,3.285714,3.5
7374,4,4
7375,4.333333,4.5
7376,2.333333,2.5
7379,4,4
7380,4,4
7381,2.666667,2.5
7382,3.5,3.5
7386,4,4
7387,3.6,3.5
7394,3,3
7395,3.5,3.5
7396,4.1,4
7407,2.5,2.5
7411,2,2
7415,2.5,2.5
7419,3.875,4
7437,3,3
7438,3.665049,4
7439,2.785714,3
7444,2.852941,3
7445,3.391304,3.5
7448,0.5,0.5
7449,2.75,2.5
7450,2,2
7451,3.517857,3.5
7453,3,3
7454,2.84375,3
7456,4.5,4.5
7458,3.1875,3
7459,4.75,5
7460,3.142857,3
7478,4,4
7481,3.375,3.5
7482,4,4
7484,3.833333,4
7487,3.333333,3.5
7492,3,3
7493,3.8,4
7502,4.386364,4.5
7505,3.166667,3
7541,3.25,3.5
7560,3.375,3.5
7564,5,5
7566,4.625,5
7569,3.727273,4
7570,3.5,3.5
7571,4,4
7572,3.5,3.5
7573,3.071429,3
7574,5,5
7577,2.25,2
7579,2.833333,3
7583,3.5,3.5
7584,3.375,3.5
7585,2,2
7586,4,4
7587,4,4
7613,3,3
7614,3.583333,3.5
7615,3.75,4
7616,3.75,4
7619,3.833333,4
7620,4,4
7624,4,4
7625,4,4
7627,4.5,4.5
7636,1,1
7649,4,4
7650,3,3
7669,4.416667,4.5
7697,3.5,3.5
7698,4.125,4.5
7700,4.75,5
7701,1.666667,1.5
7702,3.5,3.5
7705,3.5,3.5
7706,3.583333,3.5
7708,2.5,2.5
7713,3.5,3.5
7714,3.75,4
7720,4.25,4.5
7728,3.625,3.5
7738,3.75,4
7743,3.25,3.5
7748,3.5,3.5
7753,3.5,3.5
7757,4.125,4.5
7759,1,1
7762,3,3
7764,3,3
7766,4.071429,4
7767,4.25,4.5
7771,4.5,4.5
7773,5,5
7774,3.5,3.5
7782,3.5,3.5
7786,3.5,3.5
7787,4.5,4.5
7789,2,2
7790,4,4
7791,2.833333,3
7792,3.333333,3.5
7802,4.2,4.5
7809,3.5,3.5
7810,3.666667,4
7811,3.75,4
7812,3.75,4
7815,1.5,1.5
7817,3.5,3.5
7818,2.5,2.5
7820,4,4
7822,3.5,3.5
7826,4,4
7827,4.5,4.5
7831,3.666667,4
7832,4,4
7833,3.833333,4
7834,3.666667,4
7835,3.75,4
7836,3.583333,3.5
7840,3.833333,4
7841,2.833333,3
7842,3.2,3
7843,3.5,3.5
7844,4,4
7845,3,3
7846,2.5,2.5
7872,2.5,2.5
7878,4.5,4.5
7881,3.5,3.5
7882,2.5,2.5
7883,3,3
7888,3.5,3.5
7889,4.5,4.5
7892,2,2
7894,4,4
7895,3.5,3.5
7897,3,3
7899,3.166667,3
7914,4,4
7915,3.5,3.5
7916,3.5,3.5
7919,4.5,4.5
7920,3.5,3.5
7921,3,3
7922,2.5,2.5
7924,4.5,4.5
7925,3.25,3.5
7926,4.5,4.5
7932,5,5
7934,3.583333,3.5
7935,4,4
7936,4.5,4.5
7938,3.5,3.5
7939,3,3
7941,4.125,4.5
7942,3,3
7943,4.125,4.5
7944,4,4
7946,1.5,1.5
7947,4,4
7948,4,4
7951,2.5,2.5
7958,3.5,3.5
7959,3.5,3.5
7976,3.833333,4
7979,3.9,4
7980,3.357143,3.5
7981,4.166667,4.5
7982,3.166667,3
7983,3.375,3.5
7984,3.5,3.5
7987,3.5,3.5
7990,3,3
7991,2.833333,3
7995,3,3
8003,2,2
8008,3.333333,3.5
8009,3.5,3.5
8010,3.5,3.5
8011,3.3,3.5
8012,4.375,4.5
8014,3.583333,3.5
8015,3.5,3.5
8016,2.25,2
8019,4,4
8033,3,3
8039,3.25,3.5
8042,3.928571,4
8044,3.75,4
8056,2.5,2.5
8057,3,3
8070,3.5,3.5
8093,2.75,2.5
8094,4,4
8117,2.75,2.5
8121,5,5
8123,5,5
8125,4.333333,4.5
8126,4.5,4.5
8128,3.625,3.5
8129,1.75,1.5
8130,3,3
8131,4.166667,4.5
8132,4.454545,4.5
8133,1.5,1.5
8136,0.5,0.5
8137,2,2
8138,1.75,1.5
8142,4,4
8143,3.5,3.5
8147,3.5,3.5
8154,4.0625,4
8157,3.6875,4
8158,3.5,3.5
8167,2.25,2
8169,3.142857,3
8183,4.125,4.5
8187,3.5,3.5
8188,4.333333,4.5
8189,4,4
8190,3,3
8191,4,4
8194,2.75,2.5
8195,2.833333,3
8196,2.5,2.5
8197,3.666667,4
8199,4.75,5
8207,4.2,4.5
8208,5,5
8225,3.625,3.5
8228,4.1,4
8235,4,4
8239,4.5,4.5
8240,5,5
8253,3.5,3.5
8254,5,5
8256,4,4
8257,3,3
8261,5,5
8263,3.5,3.5
8264,4.333333,4.5
8266,2.5,2.5
8267,3.5,3.5
8268,2.75,2.5
8273,4,4
8275,2.666667,2.5
8290,0.5,0.5
8327,4.25,4.5
8331,3.5,3.5
8332,3.5,3.5
8336,3.5,3.5
8337,3.666667,4
8338,3.833333,4
8340,3.666667,4
8341,4.5,4.5
8360,3.574074,3.5
8361,3.06,3
8362,2.5,2.5
8363,2,2
8364,3.25,3.5
8366,3.333333,3.5
8367,3,3
8368,3.761905,4
8369,3.3,3.5
8370,3.928571,4
8371,3.2,3
8372,1.5,1.5
8373,2.45,2.5
8376,3.133333,3
8385,3.5,3.5
8387,1.916667,2
8388,4,4
8392,2,2
8403,2,2
8404,4,4
8410,4,4
8420,4,4
8422,3,3
8423,3,3
8447,1,1
8451,3.5,3.5
8453,4,4
8459,4,4
8460,3.75,4
8462,2.5,2.5
8463,2.5,2.5
8464,3.533333,3.5
8465,2.5,2.5
8477,4.25,4.5
8482,3,3
8484,3.5,3.5
8485,4,4
8487,2.75,2.5
8491,3.5,3.5
8492,3.833333,4
8493,3.714286,4
8499,3.125,3
8502,3.5,3.5
8504,4.5,4.5
8507,3.388889,3.5
8511,4.25,4.5
8522,3.75,4
8524,3.5,3.5
8525,2.5,2.5
8526,2.333333,2.5
8527,3,3
8528,3.337838,3.5
8529,3.364865,3.5
8530,3.875,4
8531,2.7,2.5
8533,3.393939,3.5
8534,2.5,2.5
8535,3.5,3.5
8537,4,4
8542,4,4
8544,3.5,3.5
8571,3,3
8572,4.5,4.5
8574,2.25,2
8575,2,2
8576,4,4
8577,4,4
8580,4.333333,4.5
8581,3.5,3.5
8582,3.9,4
8583,2.5,2.5
8584,3.75,4
8589,4.25,4.5
8591,3.5,3.5
8596,3.666667,4
8600,4,4
8604,2.5,2.5
8607,3.833333,4
8609,4.5,4.5
8610,3.416667,3.5
8611,2.25,2
8612,3.25,3.5
8614,2.625,2.5
8616,3.5,3.5
8617,3.25,3.5
8618,3.666667,4
8620,3.75,4
8622,3.565217,3.5
8623,3.461538,3.5
8625,3,3
8629,3,3
8633,3.6875,4
8636,3.625,3.5
8638,3.882353,4
8640,2.5,2.5
8641,3.514706,3.5
8642,3,3
8643,3.5,3.5
8644,3.342105,3.5
8645,3.676471,4
8650,4.25,4.5
8654,2,2
8656,3.833333,4
8657,3.5,3.5
8661,3.25,3.5
8665,3.790541,4
8666,2.071429,2
8667,2.75,2.5
8670,4.5,4.5
8672,3.5,3.5
8675,5,5
8684,4,4
8689,4,4
8690,3,3
8695,3,3
8699,5,5
8700,3,3
8709,3,3
8711,3.75,4
8712,4,4
8713,3.5,3.5
8718,2.5,2.5
8720,2.5,2.5
8722,1,1
8724,3.75,4
8725,2.5,2.5
8727,1.5,1.5
8730,4.5,4.5
8743,2.5,2.5
8745,3.5,3.5
8751,4.5,4.5
8752,4,4
8753,4,4
8754,4,4
8761,3.5,3.5
8763,1.5,1.5
8765,4,4
8768,3.5,3.5
8772,3.75,4
8777,0.5,0.5
8779,4,4
8781,3,3
8783,3.017241,3
8784,3.62931,3.5
8785,3.5,3.5
8790,3,3
8795,2.5,2.5
8796,3.25,3.5
8797,4.5,4.5
8798,3.7125,4
8799,2.5,2.5
8800,4,4
8807,3.636364,3.5
8808,3.0625,3
8810,2.638889,2.5
8811,0.5,0.5
8813,3,3
8814,1,1
8819,2.5,2.5
8820,2.5,2.5
8821,2.5,2.5
8823,3,3
8827,4.357143,4.5
8828,3,3
8830,2.25,2
8831,2.5,2.5
8832,1.5,1.5
8833,3.875,4
8835,1.5,1.5
8836,2.333333,2.5
8838,3.6,3.5
8839,2.5,2.5
8840,2.5,2.5
8848,2,2
8850,2.5,2.5
8851,2,2
8853,2.5,2.5
8854,3.5,3.5
8857,3,3
8859,0.5,0.5
8860,2.545455,2.5
8861,2.75,2.5
8864,3.5,3.5
8865,2.727273,2.5
8866,2.75,2.5
8870,3.1,3
8871,3.5,3.5
8872,3.5,3.5
8873,3.673077,4
8874,3.871429,4
8879,4,4
8880,3.375,3.5
8882,3.25,3.5
8884,4,4
8892,4,4
8893,4.5,4.5
8899,4,4
8903,3.5,3.5
8906,3.5,3.5
8907,2.681818,2.5
8908,3.25,3.5
8910,3.611111,3.5
8911,2.5,2.5
8914,3.75,4
8915,2,2
8916,3.428571,3.5
8917,3.425,3.5
8918,3,3
8920,3.5,3.5
8921,2.5,2.5
8923,4.25,4.5
8927,3,3
8928,3.5,3.5
8929,4,4
8930,3.5,3.5
8931,3.5,3.5
8933,4.666667,5
8935,1,1
8937,4.375,4.5
8938,4.666667,5
8943,3.5,3.5
8946,2.5,2.5
8947,2.769231,3
8948,2.625,2.5
8949,3.666667,4
8950,3.684211,4
8951,4,4
8954,3.5,3.5
8955,5,5
8957,3.272727,3.5
8958,3.952381,4
8961,3.861111,4
8963,0.5,0.5
8964,1.5,1.5
8965,2.785714,3
8966,3.535714,3.5
8968,2.333333,2.5
8969,3.3125,3.5
8970,3.851351,4
8972,3.414286,3.5
8973,3.9375,4
8974,2.5,2.5
8977,3.5,3.5
8979,4.25,4.5
8981,3.921053,4
8982,3.5,3.5
8983,3.323529,3.5
8984,2.911765,3
8985,1.791667,1.5
8986,4,4
8987,3.5,3.5
8988,4,4
8989,3.5,3.5
8998,3.5,3.5
8999,4,4
9000,3.5,3.5
9001,4,4
9004,3.5,3.5
9005,2.5,2.5
9010,5,5
9012,4,4
9018,3.666667,4
25737,0.5,0.5
25744,4.5,4.5
25750,4.3,4.5
25752,4,4
25753,3.5,3.5
25755,3.5,3.5
25763,2,2
25764,4.5,4.5
25769,4,4
25771,3.35,3.5
25773,4,4
25774,3,3
25777,3.666667,4
25788,3.5,3.5
25792,3.5,3.5
25795,4,4
25801,5,5
25805,3.833333,4
25807,3,3
25825,3.75,4
25826,0.5,0.5
25827,3.5,3.5
25828,4,4
25839,3.5,3.5
25841,2.5,2.5
25842,3.5,3.5
25850,3.875,4
25852,5,5
25856,4,4
25865,4,4
25868,3.666667,4
25874,1.75,1.5
25882,4.5,4.5
25886,4,4
25891,2.75,2.5
25898,3.5,3.5
25900,3.5,3.5
25901,0.5,0.5
25904,3.5,3.5
25906,2.5,2.5
25911,3,3
25916,2.5,2.5
25920,3.5,3.5
25929,4,4
25930,3.5,3.5
25937,2.833333,3
25940,2.5,2.5
25941,4,4
25945,4.5,4.5
25947,4.25,4.5
25952,4.25,4.5
25962,4,4
25965,2,2
25971,3.75,4
25972,4,4
25993,2.5,2.5
25995,3.5,3.5
25996,4.5,4.5
25999,4.5,4.5
26003,3.5,3.5
26005,3.5,3.5
26007,4.5,4.5
26009,0.5,0.5
26010,3,3
26012,3.5,3.5
26013,2.5,2.5
26025,2,2
26052,3.75,4
26079,4,4
26082,4.5,4.5
26084,3.75,4
26085,3,3
26086,4,4
26093,3.5,3.5
26094,5,5
26111,3.333333,3.5
26116,3,3
26117,3.5,3.5
26122,3.5,3.5
26125,3.5,3.5
26131,4.083333,4
26133,3.375,3.5
26147,4.5,4.5
26150,5,5
26151,5,5
26152,4,4
26157,0.5,0.5
26160,3.5,3.5
26163,4,4
26164,4,4
26171,3.75,4
26172,4,4
26176,3,3
26178,3.666667,4
26180,3.5,3.5
26188,0.5,0.5
26198,3,3
26199,4,4
26208,4,4
26228,4,4
26229,3.5,3.5
26231,3.833333,4
26241,4,4
26242,4,4
26251,4,4
26258,4,4
26265,3.5,3.5
26268,4,4
26271,4,4
26294,3.75,4
26302,3.5,3.5
26303,2.5,2.5
26313,3.75,4
26317,2,2
26318,4.5,4.5
26320,2.5,2.5
26322,3.5,3.5
26323,4.5,4.5
26324,3.5,3.5
26325,4,4
26326,4.5,4.5
26338,3,3
26342,3.5,3.5
26346,3,3
26349,3.5,3.5
26350,4.5,4.5
26366,2.25,2
26371,2.5,2.5
26375,2.5,2.5
26386,3.75,4
26391,2,2
26393,3.5,3.5
26394,3,3
26400,4.5,4.5
26403,4,4
26404,2.5,2.5
26409,1,1
26413,4,4
26414,3.5,3.5
26422,5,5
26425,3.5,3.5
26430,1,1
26435,2.5,2.5
26462,3,3
26464,3,3
26467,1,1
26471,2,2
26472,3.833333,4
26480,3,3
26485,0.5,0.5
26487,2,2
26492,3.5,3.5
26494,3.833333,4
