@relation average_ratings_extended

@attribute movieId numeric
@attribute rating numeric
@attribute 'Average Rating' numeric
@attribute genre {Action,Drama,Thriller,Horror,Comedy,Romance,Sci-Fi}
@attribute budget {'$40 million','$20 million','$10 million','$30 million','$50 million'}
@attribute language {French,English,German,Spanish,Japanese}
@attribute Director {'Martin Scorsese','James Cameron','Quentin Tarantino','Christopher Nolan','Steven Spielberg'}

@data
71264,3.666667,4,Horror,'$10 million',German,'James Cameron'
71282,3.166667,3,Thriller,'$30 million',French,'Steven Spielberg'
71304,2.25,2,Comedy,'$20 million',English,'Martin Scorsese'
71318,2.5,2.5,Horror,'$50 million',English,'James Cameron'
71379,2.928571,3,Horror,'$20 million',French,'Martin Scorsese'
71390,5,5,Comedy,'$50 million',French,'James Cameron'
71404,4,4,Thriller,'$30 million',Japanese,'Christopher Nolan'
71429,4.333333,4.5,Horror,'$30 million',Japanese,'Quentin Tarantino'
71433,4.5,4.5,Romance,'$40 million',English,'Steven Spielberg'
71438,3.5,3.5,Action,'$30 million',Japanese,'Martin Scorsese'
71460,1,1,Drama,'$50 million',French,'Steven Spielberg'
71462,4.1,4,Horror,'$40 million',Spanish,'James Cameron'
71464,3.230769,3.5,Action,'$30 million',Japanese,'Quentin Tarantino'
71466,3.875,4,Horror,'$20 million',German,'Quentin Tarantino'
71468,2.5,2.5,Horror,'$40 million',French,'Quentin Tarantino'
71490,2.5,2.5,Romance,'$10 million',Japanese,'Martin Scorsese'
71494,4,4,Action,'$20 million',French,'Martin Scorsese'
71518,3.166667,3,Sci-Fi,'$10 million',French,'Quentin Tarantino'
71520,2.928571,3,Drama,'$30 million',Japanese,'Quentin Tarantino'
71525,3,3,Horror,'$40 million',Spanish,'Quentin Tarantino'
71530,3.071429,3,Thriller,'$10 million',English,'Martin Scorsese'
71533,3,3,Action,'$20 million',Spanish,'James Cameron'
71535,3.635135,3.5,Sci-Fi,'$30 million',Spanish,'Martin Scorsese'
71573,1.5,1.5,Romance,'$50 million',German,'Christopher Nolan'
71579,3.583333,3.5,Horror,'$20 million',French,'Christopher Nolan'
71640,4.5,4.5,Drama,'$40 million',Spanish,'James Cameron'
71650,4,4,Thriller,'$20 million',Japanese,'Christopher Nolan'
71668,2,2,Drama,'$10 million',English,'Quentin Tarantino'
71700,1.5,1.5,Romance,'$10 million',German,'James Cameron'
71732,2.833333,3,Action,'$40 million',Spanish,'Martin Scorsese'
71745,3,3,Thriller,'$20 million',Japanese,'Steven Spielberg'
71755,5,5,Sci-Fi,'$30 million',German,'James Cameron'
71804,2.5,2.5,Horror,'$40 million',Japanese,'Quentin Tarantino'
71810,2,2,Thriller,'$10 million',German,'Quentin Tarantino'
71823,2.5,2.5,Romance,'$30 million',Japanese,'Martin Scorsese'
71838,3.583333,3.5,Action,'$30 million',Spanish,'Steven Spielberg'
71876,0.5,0.5,Romance,'$10 million',English,'James Cameron'
71899,3.9,4,Drama,'$40 million',German,'Quentin Tarantino'
72011,3.480769,3.5,Horror,'$30 million',Spanish,'James Cameron'
72043,2.5,2.5,Comedy,'$40 million',French,'Martin Scorsese'
72104,3,3,Drama,'$20 million',French,'Steven Spielberg'
72109,4,4,Action,'$40 million',German,'Quentin Tarantino'
72129,3.25,3.5,Action,'$30 million',German,'Christopher Nolan'
72131,4,4,Horror,'$30 million',German,'Martin Scorsese'
72165,3,3,Horror,'$30 million',Spanish,'James Cameron'
72169,3.25,3.5,Comedy,'$10 million',French,'Christopher Nolan'
72171,4.083333,4,Horror,'$20 million',Japanese,'Martin Scorsese'
72176,3,3,Thriller,'$50 million',Spanish,'Martin Scorsese'
72209,2.75,2.5,Sci-Fi,'$20 million',Spanish,'James Cameron'
72224,2.5,2.5,Sci-Fi,'$30 million',Japanese,'Christopher Nolan'
72226,4.021739,4,Sci-Fi,'$40 million',German,'Martin Scorsese'
72294,4,4,Sci-Fi,'$10 million',German,'Christopher Nolan'
72308,4,4,Horror,'$30 million',German,'Steven Spielberg'
72356,4.75,5,Horror,'$40 million',Spanish,'Steven Spielberg'
72367,4.5,4.5,Horror,'$30 million',Spanish,'Quentin Tarantino'
72378,2.411765,2.5,Comedy,'$50 million',French,'Christopher Nolan'
72380,3.5,3.5,Sci-Fi,'$30 million',Japanese,'Quentin Tarantino'
72386,3.75,4,Sci-Fi,'$50 million',German,'Quentin Tarantino'
72393,4,4,Action,'$50 million',Japanese,'Christopher Nolan'
72395,2.916667,3,Thriller,'$50 million',Spanish,'Steven Spielberg'
72405,2.166667,2,Romance,'$30 million',French,'Christopher Nolan'
72407,2,2,Action,'$50 million',French,'Christopher Nolan'
72479,3.5,3.5,Comedy,'$40 million',English,'Martin Scorsese'
72489,2.8,3,Sci-Fi,'$50 million',Japanese,'Steven Spielberg'
72603,3,3,Sci-Fi,'$20 million',English,'Quentin Tarantino'
72605,3,3,Thriller,'$20 million',German,'Christopher Nolan'
72612,2.5,2.5,Romance,'$50 million',German,'James Cameron'
72626,3,3,Romance,'$50 million',German,'Christopher Nolan'
72630,3.5,3.5,Action,'$40 million',Japanese,'Quentin Tarantino'
72641,3.894737,4,Sci-Fi,'$30 million',Spanish,'James Cameron'
72647,4.5,4.5,Thriller,'$10 million',German,'Steven Spielberg'
72683,4,4,Sci-Fi,'$50 million',French,'Quentin Tarantino'
72694,2,2,Romance,'$50 million',Spanish,'Martin Scorsese'
72696,1.5,1.5,Sci-Fi,'$30 million',English,'Steven Spielberg'
72701,2.75,2.5,Horror,'$50 million',French,'James Cameron'
72720,3.5,3.5,Sci-Fi,'$20 million',Japanese,'Steven Spielberg'
72731,3,3,Drama,'$10 million',Spanish,'Christopher Nolan'
72733,3.75,4,Comedy,'$20 million',German,'Steven Spielberg'
72737,2.9,3,Action,'$30 million',English,'Quentin Tarantino'
72741,3.5,3.5,Drama,'$40 million',Japanese,'Quentin Tarantino'
72762,2.5,2.5,Thriller,'$30 million',German,'James Cameron'
72880,4,4,Horror,'$30 million',Japanese,'Martin Scorsese'
72919,2.5,2.5,Horror,'$50 million',Japanese,'Christopher Nolan'
72947,4,4,Sci-Fi,'$20 million',Japanese,'Martin Scorsese'
72998,3.641791,3.5,Thriller,'$30 million',Spanish,'Quentin Tarantino'
73015,2.375,2.5,Romance,'$20 million',German,'James Cameron'
73017,3.875,4,Drama,'$50 million',English,'Quentin Tarantino'
73023,3.785714,4,Romance,'$10 million',French,'Martin Scorsese'
73042,2.25,2,Action,'$10 million',Japanese,'Steven Spielberg'
73101,4,4,Romance,'$10 million',English,'Martin Scorsese'
73106,2.166667,2,Action,'$10 million',German,'Quentin Tarantino'
73168,2.5,2.5,Action,'$20 million',French,'Steven Spielberg'
73211,3.75,4,Thriller,'$50 million',German,'Christopher Nolan'
73266,3.6,3.5,Thriller,'$10 million',English,'James Cameron'
73268,3.333333,3.5,Sci-Fi,'$20 million',Spanish,'Christopher Nolan'
73276,3,3,Action,'$40 million',German,'James Cameron'
73290,4.5,4.5,Action,'$50 million',French,'Martin Scorsese'
73319,3,3,Horror,'$10 million',German,'James Cameron'
73321,3.588235,3.5,Comedy,'$10 million',French,'Christopher Nolan'
73323,3.5,3.5,Action,'$30 million',Japanese,'Steven Spielberg'
73344,4.416667,4.5,Comedy,'$10 million',German,'Quentin Tarantino'
73386,1.5,1.5,Thriller,'$40 million',German,'James Cameron'
73392,3.5,3.5,Action,'$50 million',Japanese,'James Cameron'
73469,3,3,Thriller,'$30 million',English,'Christopher Nolan'
73488,2.5,2.5,Action,'$10 million',Spanish,'Quentin Tarantino'
73531,4,4,Sci-Fi,'$40 million',German,'Quentin Tarantino'
73572,3,3,Thriller,'$20 million',Japanese,'Martin Scorsese'
73587,4.75,5,Romance,'$30 million',Spanish,'Christopher Nolan'
73664,3,3,Horror,'$30 million',Spanish,'Christopher Nolan'
73741,2,2,Horror,'$40 million',French,'Martin Scorsese'
73808,4.5,4.5,Sci-Fi,'$40 million',Spanish,'James Cameron'
73854,3.5,3.5,Sci-Fi,'$50 million',French,'James Cameron'
73860,3,3,Thriller,'$40 million',German,'James Cameron'
73881,3.875,4,Comedy,'$20 million',German,'Quentin Tarantino'
73929,2.375,2.5,Romance,'$30 million',English,'James Cameron'
74089,5,5,Comedy,'$20 million',French,'James Cameron'
74115,2,2,Horror,'$10 million',Japanese,'Martin Scorsese'
74152,4.5,4.5,Romance,'$40 million',Japanese,'Steven Spielberg'
74154,3.5,3.5,Comedy,'$20 million',Japanese,'Christopher Nolan'
74156,2,2,Thriller,'$50 million',English,'Steven Spielberg'
74228,3.2,3,Sci-Fi,'$40 million',French,'Steven Spielberg'
74275,3.875,4,Thriller,'$40 million',English,'Quentin Tarantino'
74282,4.25,4.5,Drama,'$10 million',Japanese,'Quentin Tarantino'
74324,4.166667,4.5,Action,'$10 million',French,'Quentin Tarantino'
74327,0.5,0.5,Thriller,'$10 million',German,'Steven Spielberg'
74370,3,3,Horror,'$10 million',German,'Steven Spielberg'
74416,4.25,4.5,Horror,'$40 million',English,'Martin Scorsese'
74438,2,2,Sci-Fi,'$50 million',German,'Christopher Nolan'
74450,3.75,4,Action,'$20 million',Japanese,'Steven Spielberg'
74452,2.833333,3,Horror,'$20 million',Japanese,'James Cameron'
74458,3.794118,4,Comedy,'$50 million',Spanish,'Steven Spielberg'
74486,3.833333,4,Action,'$50 million',German,'James Cameron'
74508,4,4,Thriller,'$40 million',Spanish,'Steven Spielberg'
74510,3.833333,4,Horror,'$40 million',Japanese,'Christopher Nolan'
74530,3.5,3.5,Romance,'$10 million',French,'Christopher Nolan'
74532,2.666667,2.5,Comedy,'$10 million',English,'Quentin Tarantino'
74545,3.25,3.5,Comedy,'$20 million',German,'James Cameron'
74580,3.25,3.5,Comedy,'$30 million',French,'James Cameron'
74624,3.5,3.5,Drama,'$50 million',English,'Quentin Tarantino'
74630,3,3,Drama,'$40 million',Spanish,'Quentin Tarantino'
74649,4,4,Romance,'$50 million',French,'Martin Scorsese'
74668,3,3,Thriller,'$50 million',English,'Quentin Tarantino'
74677,4,4,Comedy,'$10 million',French,'Quentin Tarantino'
74685,3.166667,3,Comedy,'$20 million',English,'James Cameron'
74688,2,2,Sci-Fi,'$40 million',Spanish,'Quentin Tarantino'
74698,2,2,Action,'$50 million',English,'James Cameron'
74727,5,5,Romance,'$40 million',Spanish,'Quentin Tarantino'
74740,3.5,3.5,Thriller,'$40 million',English,'Quentin Tarantino'
74754,5,5,Drama,'$10 million',Spanish,'Quentin Tarantino'
74787,3,3,Comedy,'$50 million',Spanish,'Steven Spielberg'
74789,3.125,3,Romance,'$10 million',German,'Quentin Tarantino'
74795,3.214286,3.5,Drama,'$20 million',French,'Martin Scorsese'
74851,3,3,Horror,'$10 million',French,'Quentin Tarantino'
74868,3,3,Thriller,'$40 million',German,'Steven Spielberg'
74916,3.125,3,Sci-Fi,'$50 million',German,'Quentin Tarantino'
74944,3,3,Comedy,'$10 million',Japanese,'Christopher Nolan'
74946,3.375,3.5,Comedy,'$40 million',German,'Quentin Tarantino'
74948,3.666667,4,Comedy,'$50 million',German,'James Cameron'
75341,2.25,2,Sci-Fi,'$30 million',English,'Quentin Tarantino'
75349,2.5,2.5,Comedy,'$20 million',English,'James Cameron'
75440,4.5,4.5,Comedy,'$10 million',Spanish,'Quentin Tarantino'
75803,1.5,1.5,Sci-Fi,'$30 million',Spanish,'James Cameron'
75805,2.125,2,Drama,'$20 million',German,'Martin Scorsese'
75813,3.166667,3,Horror,'$10 million',English,'Christopher Nolan'
75816,2,2,Drama,'$10 million',English,'James Cameron'
75823,4.5,4.5,Comedy,'$30 million',Japanese,'James Cameron'
75983,4,4,Romance,'$20 million',Japanese,'Steven Spielberg'
75985,3,3,Sci-Fi,'$20 million',German,'Steven Spielberg'
75990,4.5,4.5,Horror,'$40 million',Spanish,'James Cameron'
76030,2.75,2.5,Romance,'$40 million',English,'Quentin Tarantino'
76054,3.5,3.5,Horror,'$20 million',French,'Christopher Nolan'
76060,2,2,Drama,'$10 million',German,'Christopher Nolan'
76077,3,3,Romance,'$10 million',English,'Martin Scorsese'
76091,4,4,Drama,'$10 million',French,'Quentin Tarantino'
76093,4.151515,4.5,Sci-Fi,'$10 million',German,'Steven Spielberg'
76111,4.333333,4.5,Romance,'$20 million',French,'Quentin Tarantino'
76173,4.5,4.5,Horror,'$20 million',French,'James Cameron'
76175,1.666667,1.5,Comedy,'$20 million',Japanese,'Steven Spielberg'
76210,3.5,3.5,Sci-Fi,'$40 million',French,'Christopher Nolan'
76251,3.666667,4,Romance,'$30 million',English,'Martin Scorsese'
76272,3.5,3.5,Romance,'$40 million',Spanish,'Christopher Nolan'
76293,3,3,Horror,'$40 million',German,'Steven Spielberg'
76303,3,3,Sci-Fi,'$40 million',German,'Quentin Tarantino'
76738,2.5,2.5,Horror,'$50 million',French,'Martin Scorsese'
76763,3,3,Drama,'$40 million',English,'Martin Scorsese'
77191,2.5,2.5,Sci-Fi,'$10 million',English,'Christopher Nolan'
77201,2,2,Thriller,'$30 million',Spanish,'Quentin Tarantino'
77206,2.5,2.5,Horror,'$50 million',German,'Christopher Nolan'
77291,5,5,Action,'$50 million',English,'Christopher Nolan'
77307,3.666667,4,Action,'$50 million',Japanese,'James Cameron'
77359,3,3,Romance,'$40 million',Spanish,'Steven Spielberg'
77364,3.375,3.5,Comedy,'$30 million',English,'Quentin Tarantino'
77414,4,4,Comedy,'$50 million',French,'James Cameron'
77421,3,3,Romance,'$50 million',Japanese,'Christopher Nolan'
77427,1.25,1,Comedy,'$40 million',French,'Steven Spielberg'
77435,5,5,Comedy,'$50 million',English,'Steven Spielberg'
77455,3.916667,4,Action,'$40 million',German,'James Cameron'
77561,3.465517,3.5,Comedy,'$40 million',German,'Quentin Tarantino'
77658,4.416667,4.5,Action,'$40 million',French,'Christopher Nolan'
77798,2.5,2.5,Horror,'$50 million',German,'Martin Scorsese'
77800,3.6,3.5,Drama,'$10 million',English,'Steven Spielberg'
77808,2.5,2.5,Action,'$50 million',Japanese,'Christopher Nolan'
77810,4,4,Romance,'$40 million',Spanish,'Steven Spielberg'
77837,4,4,Romance,'$20 million',Spanish,'Martin Scorsese'
77846,4.125,4.5,Drama,'$50 million',French,'Steven Spielberg'
77866,2.75,2.5,Drama,'$40 million',Japanese,'Steven Spielberg'
77907,4.5,4.5,Thriller,'$30 million',French,'Christopher Nolan'
78034,3.333333,3.5,Comedy,'$50 million',Spanish,'James Cameron'
78039,3.75,4,Drama,'$10 million',English,'James Cameron'
78041,2.75,2.5,Sci-Fi,'$10 million',Japanese,'Christopher Nolan'
78088,3.5,3.5,Horror,'$20 million',Spanish,'James Cameron'
78101,2,2,Comedy,'$20 million',English,'Martin Scorsese'
78105,2.75,2.5,Comedy,'$50 million',English,'Steven Spielberg'
78111,2,2,Horror,'$40 million',Japanese,'Steven Spielberg'
78116,3.5,3.5,Sci-Fi,'$10 million',Spanish,'James Cameron'
78122,0.5,0.5,Comedy,'$30 million',German,'James Cameron'
78160,4,4,Horror,'$40 million',Japanese,'Steven Spielberg'
78174,3,3,Action,'$20 million',French,'Steven Spielberg'
78209,3.0625,3,Action,'$30 million',German,'James Cameron'
78218,3.5,3.5,Drama,'$30 million',German,'James Cameron'
78264,2,2,Horror,'$40 million',German,'Quentin Tarantino'
78266,2,2,Thriller,'$30 million',German,'James Cameron'
78316,3.5,3.5,Thriller,'$40 million',Spanish,'Christopher Nolan'
78321,1,1,Thriller,'$40 million',French,'James Cameron'
78349,3.166667,3,Comedy,'$10 million',Spanish,'Steven Spielberg'
78467,1.833333,1.5,Drama,'$20 million',Japanese,'Steven Spielberg'
78469,2.833333,3,Sci-Fi,'$50 million',German,'Quentin Tarantino'
78499,4.071429,4,Sci-Fi,'$20 million',Japanese,'Christopher Nolan'
78517,3,3,Horror,'$50 million',English,'James Cameron'
78544,4,4,Drama,'$20 million',Spanish,'Steven Spielberg'
78574,3.583333,3.5,Action,'$20 million',Spanish,'Steven Spielberg'
78637,2.8,3,Action,'$40 million',English,'Steven Spielberg'
78653,3.5,3.5,Horror,'$40 million',French,'Quentin Tarantino'
78703,3.5,3.5,Drama,'$40 million',Spanish,'Christopher Nolan'
78729,2.25,2,Action,'$10 million',Japanese,'James Cameron'
78772,1.75,1.5,Thriller,'$50 million',Japanese,'James Cameron'
78829,3,3,Romance,'$20 million',French,'Christopher Nolan'
78836,4.5,4.5,Romance,'$10 million',English,'Martin Scorsese'
78893,1.5,1.5,Horror,'$10 million',French,'Christopher Nolan'
78903,5,5,Action,'$40 million',Spanish,'Christopher Nolan'
78967,4,4,Romance,'$30 million',French,'Quentin Tarantino'
79006,4,4,Sci-Fi,'$50 million',Spanish,'Steven Spielberg'
79008,4.25,4.5,Action,'$30 million',Japanese,'James Cameron'
79029,4,4,Horror,'$50 million',French,'Martin Scorsese'
79057,3.166667,3,Romance,'$10 million',French,'Christopher Nolan'
79091,3.71875,4,Sci-Fi,'$20 million',Japanese,'Christopher Nolan'
79132,4.04955,4,Drama,'$20 million',Japanese,'Christopher Nolan'
79134,3,3,Comedy,'$20 million',German,'Christopher Nolan'
79136,4.5,4.5,Drama,'$10 million',German,'Christopher Nolan'
79139,4,4,Thriller,'$40 million',Spanish,'Martin Scorsese'
79163,4,4,Sci-Fi,'$30 million',Japanese,'Steven Spielberg'
79185,2.8125,3,Comedy,'$10 million',English,'Quentin Tarantino'
79203,4.5,4.5,Action,'$30 million',Spanish,'Christopher Nolan'
79224,2.25,2,Drama,'$50 million',English,'James Cameron'
79242,3.25,3.5,Drama,'$30 million',Japanese,'Quentin Tarantino'
79251,2.75,2.5,Action,'$10 million',French,'Quentin Tarantino'
79259,2.5,2.5,Horror,'$50 million',German,'Christopher Nolan'
79274,3.125,3,Thriller,'$40 million',English,'James Cameron'
79293,2.708333,2.5,Sci-Fi,'$50 million',Japanese,'Quentin Tarantino'
79318,4,4,Romance,'$30 million',Japanese,'Quentin Tarantino'
79357,4.166667,4.5,Horror,'$40 million',English,'Steven Spielberg'
79428,2.5,2.5,Action,'$20 million',English,'Christopher Nolan'
79469,5,5,Romance,'$40 million',Japanese,'Martin Scorsese'
79553,3.75,4,Romance,'$10 million',Japanese,'James Cameron'
79588,3.5,3.5,Comedy,'$10 million',English,'Martin Scorsese'
79590,2.5,2.5,Romance,'$20 million',Japanese,'James Cameron'
79592,3.428571,3.5,Horror,'$10 million',French,'Martin Scorsese'
79677,5,5,Romance,'$10 million',German,'Martin Scorsese'
79686,4.5,4.5,Comedy,'$50 million',English,'Steven Spielberg'
79695,2.5,2.5,Action,'$30 million',English,'James Cameron'
79702,3.961538,4,Action,'$50 million',Spanish,'James Cameron'
79720,3.25,3.5,Comedy,'$20 million',Spanish,'James Cameron'
79796,3.5,3.5,Comedy,'$40 million',French,'Martin Scorsese'
79824,4,4,Horror,'$10 million',English,'Martin Scorsese'
79868,3.5,3.5,Drama,'$20 million',English,'James Cameron'
79879,2.75,2.5,Thriller,'$10 million',German,'Steven Spielberg'
79946,3.5,3.5,Comedy,'$30 million',Spanish,'James Cameron'
80026,4.5,4.5,Action,'$30 million',French,'Martin Scorsese'
80083,3.5,3.5,Drama,'$50 million',French,'Steven Spielberg'
80126,3,3,Action,'$30 million',French,'James Cameron'
80166,2.75,2.5,Horror,'$10 million',French,'James Cameron'
80185,3,3,Comedy,'$50 million',French,'Christopher Nolan'
80217,4.5,4.5,Thriller,'$30 million',English,'Quentin Tarantino'
80219,4,4,Sci-Fi,'$50 million',French,'Christopher Nolan'
80241,3,3,Drama,'$50 million',Japanese,'James Cameron'
80346,3.5,3.5,Thriller,'$40 million',Spanish,'Martin Scorsese'
80350,0.5,0.5,Sci-Fi,'$50 million',German,'Steven Spielberg'
80363,3.125,3,Horror,'$50 million',French,'Martin Scorsese'
80463,3.976744,4,Sci-Fi,'$50 million',Spanish,'James Cameron'
80489,3.764706,4,Romance,'$10 million',Japanese,'Quentin Tarantino'
80549,3.678571,4,Thriller,'$50 million',English,'Quentin Tarantino'
80551,2.5,2.5,Action,'$40 million',German,'James Cameron'
80553,5,5,Sci-Fi,'$10 million',English,'James Cameron'
80572,2.5,2.5,Action,'$50 million',Japanese,'James Cameron'
80584,4.5,4.5,Action,'$20 million',French,'Christopher Nolan'
80586,3.75,4,Horror,'$30 million',French,'James Cameron'
80590,2,2,Action,'$10 million',German,'Steven Spielberg'
80599,4.5,4.5,Romance,'$20 million',French,'Quentin Tarantino'
80615,2,2,Horror,'$30 million',English,'James Cameron'
80693,4,4,Comedy,'$30 million',German,'James Cameron'
80717,5,5,Drama,'$50 million',Japanese,'Christopher Nolan'
80727,3.25,3.5,Drama,'$50 million',English,'Martin Scorsese'
80736,1.5,1.5,Romance,'$50 million',Japanese,'Christopher Nolan'
80748,4.5,4.5,Drama,'$40 million',German,'Steven Spielberg'
80831,3.25,3.5,Comedy,'$50 million',French,'Steven Spielberg'
80839,5,5,Drama,'$40 million',Spanish,'Christopher Nolan'
80844,1,1,Comedy,'$30 million',English,'Christopher Nolan'
80846,3.25,3.5,Comedy,'$40 million',Spanish,'James Cameron'
80858,2,2,Romance,'$40 million',English,'Martin Scorsese'
80860,4,4,Action,'$30 million',French,'James Cameron'
80862,3.1,3,Sci-Fi,'$50 million',German,'Christopher Nolan'
80864,3.25,3.5,Sci-Fi,'$20 million',French,'James Cameron'
80906,3.95,4,Comedy,'$20 million',German,'Steven Spielberg'
80917,3,3,Horror,'$10 million',German,'Quentin Tarantino'
80969,3.5,3.5,Sci-Fi,'$20 million',Japanese,'James Cameron'
81018,3.5,3.5,Comedy,'$50 million',German,'Quentin Tarantino'
81054,4,4,Romance,'$10 million',Japanese,'Steven Spielberg'
81083,3.75,4,Comedy,'$40 million',Japanese,'Quentin Tarantino'
81132,4,4,Thriller,'$50 million',English,'Quentin Tarantino'
81138,2.5,2.5,Horror,'$30 million',English,'Steven Spielberg'
81156,3.75,4,Thriller,'$40 million',German,'Steven Spielberg'
81158,3.333333,3.5,Sci-Fi,'$30 million',German,'Christopher Nolan'
81191,3,3,Horror,'$40 million',Spanish,'James Cameron'
81229,4.027778,4,Romance,'$40 million',Japanese,'Martin Scorsese'
81417,3.5,3.5,Sci-Fi,'$50 million',English,'Martin Scorsese'
81512,3,3,Action,'$50 million',Japanese,'Steven Spielberg'
81516,4,4,Horror,'$20 million',German,'James Cameron'
81535,2.75,2.5,Action,'$20 million',Spanish,'Quentin Tarantino'
81537,2.8,3,Romance,'$20 million',Spanish,'Quentin Tarantino'
81562,3.630435,3.5,Drama,'$10 million',French,'Quentin Tarantino'
81564,4,4,Sci-Fi,'$10 million',German,'Martin Scorsese'
81591,3.779412,4,Sci-Fi,'$50 million',English,'James Cameron'
81641,3.5,3.5,Romance,'$50 million',Japanese,'Steven Spielberg'
81660,2.5,2.5,Horror,'$40 million',German,'Quentin Tarantino'
81782,3,3,Comedy,'$40 million',German,'James Cameron'
81784,2.7,2.5,Thriller,'$20 million',Spanish,'Christopher Nolan'
81786,4.25,4.5,Sci-Fi,'$30 million',English,'Steven Spielberg'
81788,4.166667,4.5,Drama,'$30 million',German,'James Cameron'
81819,4,4,Thriller,'$30 million',French,'Steven Spielberg'
81831,4,4,Action,'$10 million',German,'Quentin Tarantino'
81834,3.924242,4,Sci-Fi,'$40 million',French,'James Cameron'
81845,3.925,4,Comedy,'$50 million',Japanese,'Christopher Nolan'
81847,3.666667,4,Drama,'$20 million',Spanish,'James Cameron'
81898,0.5,0.5,Action,'$30 million',English,'Quentin Tarantino'
81910,3,3,Action,'$50 million',English,'Christopher Nolan'
81932,4.136364,4.5,Comedy,'$20 million',German,'Martin Scorsese'
81949,3,3,Drama,'$30 million',English,'Martin Scorsese'
82035,2.5,2.5,Drama,'$10 million',French,'Quentin Tarantino'
82037,3,3,Sci-Fi,'$40 million',German,'Steven Spielberg'
82041,3.5,3.5,Action,'$20 million',English,'Quentin Tarantino'
82093,1.5,1.5,Drama,'$30 million',French,'James Cameron'
82095,1.375,1,Romance,'$20 million',German,'Christopher Nolan'
82150,3.5,3.5,Thriller,'$20 million',German,'Steven Spielberg'
82152,3.5,3.5,Sci-Fi,'$50 million',German,'James Cameron'
82167,2.833333,3,Romance,'$10 million',Japanese,'Christopher Nolan'
82169,3.625,3.5,Romance,'$30 million',German,'Martin Scorsese'
82173,2.5,2.5,Romance,'$50 million',English,'James Cameron'
82202,2.428571,2.5,Sci-Fi,'$40 million',English,'Christopher Nolan'
82242,4,4,Sci-Fi,'$40 million',German,'James Cameron'
82378,2.75,2.5,Romance,'$30 million',Spanish,'Martin Scorsese'
82459,3.840909,4,Drama,'$40 million',Japanese,'Steven Spielberg'
82461,2.884615,3,Horror,'$10 million',English,'Christopher Nolan'
82463,3.5,3.5,Comedy,'$20 million',Spanish,'Steven Spielberg'
82499,3.25,3.5,Comedy,'$30 million',French,'Steven Spielberg'
82527,4.166667,4.5,Horror,'$50 million',German,'James Cameron'
82534,3,3,Romance,'$40 million',Spanish,'Martin Scorsese'
82608,5,5,Horror,'$40 million',Spanish,'Steven Spielberg'
82667,3.875,4,Horror,'$50 million',English,'Martin Scorsese'
82852,2.333333,2.5,Action,'$40 million',Japanese,'James Cameron'
82854,1.75,1.5,Romance,'$20 million',Japanese,'James Cameron'
82931,3.5,3.5,Action,'$30 million',French,'Steven Spielberg'
82934,3,3,Sci-Fi,'$30 million',English,'Christopher Nolan'
83086,1,1,Comedy,'$10 million',Spanish,'Steven Spielberg'
83096,3.5,3.5,Thriller,'$10 million',French,'Steven Spielberg'
83132,3.75,4,Action,'$40 million',Japanese,'Quentin Tarantino'
83134,3.875,4,Sci-Fi,'$20 million',French,'Christopher Nolan'
83177,2,2,Romance,'$30 million',English,'Quentin Tarantino'
83270,1,1,Thriller,'$30 million',Japanese,'Steven Spielberg'
83293,3.5,3.5,Action,'$20 million',English,'Quentin Tarantino'
83318,5,5,Thriller,'$40 million',German,'James Cameron'
83322,4,4,Drama,'$30 million',German,'Martin Scorsese'
83332,4,4,Horror,'$50 million',Spanish,'Quentin Tarantino'
83349,2.1875,2,Romance,'$30 million',English,'Martin Scorsese'
83359,5,5,Sci-Fi,'$30 million',German,'James Cameron'
83361,3.5,3.5,Comedy,'$10 million',French,'Quentin Tarantino'
83374,2.5,2.5,Horror,'$10 million',French,'James Cameron'
83411,5,5,Drama,'$10 million',Spanish,'Martin Scorsese'
83480,3,3,Comedy,'$30 million',Spanish,'Christopher Nolan'
83506,4,4,Thriller,'$30 million',French,'Quentin Tarantino'
83603,3.5,3.5,Drama,'$10 million',French,'Steven Spielberg'
83613,2.3125,2.5,Horror,'$20 million',English,'Quentin Tarantino'
83803,3.75,4,Action,'$50 million',English,'Quentin Tarantino'
83827,4,4,Action,'$30 million',Japanese,'Martin Scorsese'
83829,4.5,4.5,Sci-Fi,'$40 million',Spanish,'Martin Scorsese'
83910,2.25,2,Romance,'$20 million',Japanese,'Christopher Nolan'
83976,4,4,Romance,'$40 million',Spanish,'Martin Scorsese'
84098,3.5,3.5,Comedy,'$30 million',Spanish,'James Cameron'
84116,4,4,Action,'$30 million',German,'Steven Spielberg'
84152,3.815789,4,Romance,'$40 million',German,'James Cameron'
84154,4,4,Comedy,'$30 million',Japanese,'Steven Spielberg'
84160,3.5,3.5,Sci-Fi,'$30 million',French,'Steven Spielberg'
84187,3.75,4,Romance,'$50 million',Japanese,'Steven Spielberg'
84236,4,4,Action,'$50 million',Spanish,'Christopher Nolan'
84304,3.5,3.5,Romance,'$20 million',Spanish,'Martin Scorsese'
84312,1,1,Sci-Fi,'$50 million',French,'Steven Spielberg'
84374,2.9375,3,Sci-Fi,'$30 million',French,'Quentin Tarantino'
84392,3.5,3.5,Thriller,'$50 million',Spanish,'James Cameron'
84395,2.5,2.5,Thriller,'$10 million',French,'Quentin Tarantino'
